Domain,Format Loads,Impressions,Format Fill Rate,Viewability Rate,Efficiency Rate,CPM,Clicks,CTR,Category,Category importance,Country,Geographical zone,Geographical zone importance,Cluster
universoformulas.com,59684.89071038251,9215.06830601093,18.782049180327874,86.18819672131147,96.50349726775956,1.604180327868846,31.480874316939893,0.3319945355191257,Education & Careers,2.4275452068367596,Mexico,South America,53.27,4
elmundo.sv,59581.126984126975,4160.936507936508,7.867619047619049,84.01015873015875,86.23047619047618,1.6741269841269846,25.444444444444446,0.5111111111111112,News & Portals,58.6078771364875,El Salvador,South America,53.27,2
dkn.tv,59531.554455445534,2098.188118811881,1.046039603960396,52.29564356435643,59.926435643564346,0.998118811881188,13.495049504950495,0.5858415841584159,News & Portals,58.6078771364875,Vietnam,Asia,13.09,1
kienyke.com,59343.16091954023,5207.2988505747135,9.010402298850575,69.52896551724136,75.71712643678158,1.453333333333334,29.77586206896552,0.5110344827586206,News & Portals,58.6078771364875,Mexico,South America,53.27,2
onlyu.cz,59312.494949494954,6979.818181818182,6.171313131313132,34.676464646464645,41.28343434343434,0.7039393939393939,40.66666666666666,0.21040404040404045,Community & Culture,6.613822145157296,Czech Republic,East Europe,10.43,3
newstechtime.com,59158.72161172161,20660.205128205132,25.020659340659343,51.37326007326008,65.2608791208791,1.3813186813186822,1.8388278388278387,0.008241758241758232,Tech & Gaming,1.9816695566014368,United States,North America,8.32,3
elsalvadortimes.com,59068.798722044725,6238.118210862621,8.531533546325875,57.84948881789136,68.77731629392976,1.3420447284345054,57.21725239616613,0.6538977635782749,News & Portals,58.6078771364875,El Salvador,South America,53.27,2
rioja2.com,59029.21857923497,9676.204918032789,18.361147540983623,89.71989071038256,97.80079234972678,1.6910655737704858,66.71311475409836,0.7110655737704918,News & Portals,58.6078771364875,Spain,West Europe,11.98,1
eldiario.net,58902.980874316934,4085.2377049180327,6.994180327868853,89.0357103825137,97.294781420765,1.6768306010928962,29.852459016393446,0.7412841530054645,News & Portals,58.6078771364875,Bolivia,South America,53.27,2
culturizando.com,58677.384879725076,8421.61855670103,17.237285223367707,88.10171821305843,96.92615120274915,1.622508591065292,60.81099656357389,0.7432302405498276,Community & Culture,6.613822145157296,Mexico,South America,53.27,4
journalistenwatch.com,58545.705128205125,140.83333333333334,0.6128205128205128,35.099743589743575,39.527307692307694,0.6693589743589745,1.1923076923076923,0.27602564102564103,News & Portals,58.6078771364875,Germany,West Europe,11.98,1
odiario.net,58492.60913705584,5350.812182741117,7.1272588832487305,66.41294416243657,77.04918781725883,1.3723350253807118,22.776649746192888,0.2712182741116752,News & Portals,58.6078771364875,Brazil,South America,53.27,2
cdn.com.do,58047.648514851484,4998.089108910891,9.46009900990099,90.20361386138616,92.40712871287127,1.7575742574257431,56.55940594059406,0.9989603960396036,News & Portals,58.6078771364875,Dominican Republic,South America,53.27,2
prensalibre.com,58038.75490196077,3460.7058823529414,12.875294117647064,91.49696078431371,86.87539215686272,2.213039215686275,30.745098039215694,0.7276470588235295,News & Portals,58.6078771364875,Guatemala,South America,53.27,2
diariogol.com,57993.80327868852,10045.737704918032,17.010327868852457,74.2960655737705,96.66590163934427,1.8040983606557381,74.77049180327869,0.8363934426229507,Sports,7.629427792915531,Spain,West Europe,11.98,3
diaadia.com.pa,57975.480874316934,7508.29781420765,13.741229508196714,84.12483606557383,94.44994535519129,1.6845081967213071,35.483606557377044,0.5516120218579232,News & Portals,58.6078771364875,Panama,South America,53.27,2
refresher.sk,57594.85106382979,12233.840425531916,22.00808510638297,87.80074468085105,96.6260638297873,1.471382978723405,205.0744680851064,1.7517021276595743,Community & Culture,6.613822145157296,Slovakia,East Europe,10.43,3
tvgids.tv,57575.25,5055.03125,8.4475,69.45499999999998,88.98499999999999,1.686875,18.9375,0.3403125,Movies & Television,3.5670052018825857,Netherlands,West Europe,11.98,3
am.com.mx,56830.41456582633,10554.949579831933,11.907675070028011,63.72058823529413,71.08943977591038,1.2168627450980387,83.12605042016807,0.546022408963585,News & Portals,58.6078771364875,Mexico,South America,53.27,2
yavendras.com,56825.264204545456,4410.931818181818,4.911619318181816,46.13423295454544,59.117102272727315,1.0627272727272723,40.52556818181818,0.4754261363636365,Community & Culture,6.613822145157296,Mexico,South America,53.27,4
mejoress.com,56709.87234042553,15930.787234042551,20.648404255319157,63.678510638297865,76.93585106382976,1.3458510638297874,8.98936170212766,0.03957446808510637,Community & Culture,6.613822145157296,United States,North America,8.32,3
sciaga.pl,56609.58333333334,1362.9666666666667,1.8568333333333331,59.30933333333334,68.33116666666666,1.0706666666666669,10.8,1.1401666666666666,Education & Careers,2.4275452068367596,Poland,East Europe,10.43,3
qhubocali.com,56568.97814207651,2369.002732240437,5.320546448087433,83.82267759562848,93.20371584699457,1.7675136612021838,20.1448087431694,0.9136065573770484,News & Portals,58.6078771364875,Colombia,South America,53.27,2
mission-tw.com,55838.066298342535,6009.906077348066,17.28110497237569,89.06508287292816,99.40756906077348,1.723314917127072,31.12154696132597,0.6048618784530387,News & Portals,58.6078771364875,Taiwan,Asia,13.09,1
kissthemgoodbye.net,55781.20930232559,166.48837209302323,0.23255813953488375,53.42255813953489,70.21023255813954,1.3681395348837209,0.627906976744186,0.27046511627906983,Movies & Television,3.5670052018825857,United States,North America,8.32,3
thanhnien.vn,55595.33333333334,6184.152777777777,12.443564814814813,75.2022222222222,87.60023148148147,1.6396759259259257,5.166666666666667,0.08902777777777772,News & Portals,58.6078771364875,Vietnam,Asia,13.09,1
hellosehat.com,54970.53846153847,225.6923076923077,0.3753846153846156,73.7753846153846,76.54846153846154,1.317211538461539,1.2211538461538465,0.3386538461538461,Health & Wellness,2.0807530344315084,Indonesia,Asia,13.09,3
cnpj.rocks,54937.951807228914,1390.5421686746988,2.87012048192771,82.5648192771084,95.36578313253011,2.5318072289156626,2.5060240963855422,0.19927710843373486,News & Portals,58.6078771364875,Brazil,South America,53.27,2
metromode.se,54919.043715846994,12814.644808743169,24.884890710382514,79.24734972677592,95.89237704918035,1.595218579234969,76.78688524590164,0.6586612021857928,News & Portals,58.6078771364875,Sweden,West Europe,11.98,1
significadodossonhos.inf.br,54767.97267759564,1573.1912568306009,2.1574863387978147,72.37144808743166,74.97756830601091,1.4001092896174865,9.633879781420763,0.5338251366120214,Leisure,0.4706465196928412,Brazil,South America,53.27,4
m360.cl,54688.50819672131,10570.081967213117,19.409562841530065,86.21877049180327,98.76240437158468,1.5420218579234908,108.79234972677595,1.0429508196721322,Glamour,4.756006935843448,Chile,South America,53.27,4
ejemplos.co,54667.44366197183,2205.9859154929572,1.324929577464789,29.95147887323944,30.852394366197174,0.6404225352112676,17.591549295774648,0.2654225352112677,Education & Careers,2.4275452068367596,Mexico,South America,53.27,4
informabtl.com,54645.850980392155,3079.41568627451,6.713686274509798,49.20705882352942,74.60066666666665,1.4155686274509784,13.145098039215686,0.3236078431372548,Community & Culture,6.613822145157296,Mexico,South America,53.27,4
ultimatespecs.com,54469.04347826087,3770.032608695652,6.8263043478260865,78.49673913043478,96.38684782608698,1.5926086956521734,15.01086956521739,0.385108695652174,Autos,0.07431260837255388,Portugal,West Europe,11.98,3
tuvideopr.com,54323.448484848486,25461.848484848488,53.970909090909096,95.52969696969696,98.19248484848484,1.685030303030304,382.2121212121212,1.5775757575757583,News & Portals,58.6078771364875,Puerto Rico,South America,53.27,2
sanjuan8.com,54141.89912280701,972.6798245614036,3.936140350877193,85.12969298245619,91.97706140350871,1.7608771929824552,7.4605263157894735,0.8716228070175444,News & Portals,58.6078771364875,Argentina,South America,53.27,2
profesorjitaruionel.com,54127.202185792354,4690.9972677595615,9.83489071038252,80.1196994535519,98.72448087431684,1.5569672131147525,16.650273224043715,0.5001912568306012,Education & Careers,2.4275452068367596,Romania,East Europe,10.43,3
contioutra.com,53606.57317073171,4868.1463414634145,8.918048780487803,89.39878048780487,98.23341463414631,1.5284146341463414,28.02439024390244,0.8074390243902438,Health & Wellness,2.0807530344315084,Brazil,South America,53.27,4
twice.se,53383.47368421053,1819.951127819549,3.3934210526315765,85.69056390977444,95.51680451127821,1.5021804511278158,15.890977443609026,0.8699624060150378,Community & Culture,6.613822145157296,Sweden,West Europe,11.98,3
ifaucet.us,53247.87878787878,868.969696969697,1.603636363636364,72.50575757575756,92.55151515151516,2.0124242424242422,0.4848484848484849,0.06666666666666668,Leisure,0.4706465196928412,India,Asia,13.09,3
comuniate.com,53042.160173160184,2153.160173160173,3.544675324675324,34.84653679653679,48.75627705627708,1.0255844155844154,12.779220779220779,0.21203463203463208,Sports,7.629427792915531,Spain,West Europe,11.98,3
laprensalibre.cr,52981.55737704918,3997.833333333334,7.135491803278693,86.86989071038248,91.61896174863388,1.6554098360655738,23.986338797814213,0.5692896174863389,News & Portals,58.6078771364875,Costa Rica,South America,53.27,2
amprensa.com,52966.73333333333,1050.2871794871794,2.974666666666667,91.6870256410257,93.71984615384613,1.6327179487179464,13.04102564102564,0.6860512820512821,News & Portals,58.6078771364875,Nicaragua,South America,53.27,2
bdnews24.com,52639.216867469884,3375.574297188755,3.3103212851405632,37.647108433734935,49.47562248995984,0.8621686746987951,16.42570281124498,0.21791164658634532,News & Portals,58.6078771364875,Kuwait,Arabia,1.55,1
meumundo.digital,52485.3,834.3333333333335,1.204333333333334,62.22500000000001,70.26716666666668,1.2548333333333337,0.2,0.007333333333333333,News & Portals,58.6078771364875,Brazil,South America,53.27,2
epop.my,52471.384259259255,7650.36111111111,10.411944444444446,83.6429629629629,89.82685185185183,1.5159259259259257,22.39351851851852,0.2517592592592593,Glamour,4.756006935843448,Taiwan,Asia,13.09,3
newtimes.co.rw,52456.0,1169.0,3.0900000000000003,67.66499999999999,62.11,0.845,11.5,0.65,News & Portals,58.6078771364875,Rwanda,Africa,1.1,1
diez.hn,52431.785953177256,3484.1571906354525,6.106354515050173,79.49066889632105,93.21525083612042,1.6587290969899622,22.127090301003342,0.5895986622073578,Sports,7.629427792915531,Spain,West Europe,11.98,3
hypeness.com.br,52260.08108108109,2343.2027027027025,5.361081081081081,85.77756756756756,92.06364864864868,1.4812162162162164,10.175675675675675,0.4322972972972972,Community & Culture,6.613822145157296,Brazil,South America,53.27,4
crazydaysandnights.net,52228.38461538462,3874.7538461538456,3.248153846153845,24.30030769230769,35.38092307692308,0.6235384615384616,6.646153846153847,0.040923076923076916,Community & Culture,6.613822145157296,United States,North America,8.32,3
anderlecht-online.be,50767.54098360656,5331.401639344263,10.69655737704918,80.55316939890709,98.71218579234969,1.6294535519125632,32.72950819672131,0.6938797814207647,News & Portals,58.6078771364875,Belgium,West Europe,11.98,1
gaveanews.com,50722.52380952381,1202.9285714285713,6.602857142857142,77.59547619047619,96.11357142857142,1.5435714285714293,3.5476190476190474,0.2650000000000001,Sports,7.629427792915531,Brazil,South America,53.27,4
lavozdelsur.es,50611.84615384616,2814.615384615385,5.346538461538462,86.46846153846151,88.57807692307692,1.4739743589743592,15.205128205128204,0.4444871794871795,News & Portals,58.6078771364875,Spain,West Europe,11.98,1
twasul.info,50422.18956043956,756.7774725274727,1.5821703296703262,87.57043956043951,87.92475274725273,1.5865659340659317,4.6098901098901095,0.6771153846153848,News & Portals,58.6078771364875,Saudi Arabia,Arabia,1.55,1
elcaribe.com.do,50331.5396039604,4097.638613861386,8.040594059405942,84.30975247524749,87.15410891089114,1.692574257425743,70.98514851485149,1.5136138613861383,News & Portals,58.6078771364875,Dominican Republic,South America,53.27,2
vipflash.de,50268.724919093846,592.4886731391584,3.334563106796117,83.83935275080906,99.85611650485436,1.6700970873786405,4.0711974110032365,1.0033333333333332,News & Portals,58.6078771364875,Germany,West Europe,11.98,1
bangkokpost.com,49941.037037037044,3605.166666666666,17.153703703703712,78.70481481481481,88.22166666666668,1.3142592592592592,30.14814814814815,0.7085185185185184,News & Portals,58.6078771364875,Thailand,Asia,13.09,1
diario.mx,49836.292418772566,1515.71119133574,2.4800361010830327,45.4360288808664,48.17101083032491,1.039314079422383,14.534296028880869,0.2416606498194945,News & Portals,58.6078771364875,Mexico,South America,53.27,2
economipedia.com,49413.61475409836,1222.122950819672,2.657868852459015,32.794426229508225,83.80349726775948,1.7232240437158446,1.4808743169398908,0.055054644808743176,B-to-B,1.5110230369085955,Mexico,South America,53.27,4
piranot.com.br,49367.742038216566,3993.996815286624,5.818089171974522,71.69974522292995,85.07522292993626,1.4268789808917195,18.97452229299363,0.34181528662420385,News & Portals,58.6078771364875,Brazil,South America,53.27,2
vistazo.com,49334.99453551912,10115.423497267759,19.469344262295085,85.96032786885249,93.8968579234972,1.7367213114754103,72.54371584699453,0.6293169398907101,Community & Culture,6.613822145157296,Ecuador,South America,53.27,4
u.gg,49331.0,32114.8813559322,14.447118644067789,46.66915254237289,63.48474576271187,1.2354237288135597,7.508474576271187,0.02169491525423729,Tech & Gaming,1.9816695566014368,United States,North America,8.32,3
boxofficeindia.com,49296.63673469388,1556.865306122449,3.509918367346938,78.107306122449,97.87604081632648,1.6216734693877557,4.457142857142856,0.2502448979591836,News & Portals,58.6078771364875,India,Asia,13.09,1
mediavida.com,49269.54666666667,2952.49,4.330233333333334,60.26009999999996,69.06906666666666,1.2840999999999996,10.636666666666667,0.2641000000000001,Tech & Gaming,1.9816695566014368,Peru,South America,53.27,4
thequint.com,49189.19366197183,4873.264084507042,11.175704225352103,53.84911971830987,61.268767605633755,1.051936619718309,24.62323943661972,0.3207042253521128,News & Portals,58.6078771364875,Kuwait,Arabia,1.55,1
folhabv.com.br,48987.375,5343.9375,11.540625,88.24812499999999,99.97937500000002,1.5856249999999998,97.4375,1.7006249999999998,News & Portals,58.6078771364875,Brazil,South America,53.27,2
albertonews.com,48924.09480122324,2231.9174311926604,4.236880733944954,83.11030581039762,87.3538532110092,1.61452599388379,20.902140672782874,0.8130886850152902,News & Portals,58.6078771364875,Venezuela,South America,53.27,2
konkurent.ru,48757.19259259259,4456.91851851852,19.590740740740745,44.9005925925926,58.473481481481464,0.9197037037037042,16.192592592592593,0.3197037037037038,News & Portals,58.6078771364875,Russia,East Europe,10.43,1
fangol.pl,48610.54918032787,2010.620218579235,3.6911748633879817,80.58172131147545,96.72357923497259,1.5782786885245883,4.748633879781421,0.2583060109289619,Sports,7.629427792915531,Poland,East Europe,10.43,3
prosport.ro,48536.26923076923,199.5230769230769,4.531230769230769,22.511846153846154,32.4776923076923,0.619,1.0384615384615383,0.08053846153846153,Sports,7.629427792915531,Romania,East Europe,10.43,3
ensegundos.do,48362.680327868846,12274.86612021858,38.491857923497264,88.47882513661207,97.70188524590174,1.63846994535519,53.60928961748635,0.4295081967213116,News & Portals,58.6078771364875,United States,North America,8.32,1
wprost.pl,48327.73181818182,3622.436363636364,6.209181818181818,70.76395454545455,78.556,1.4804545454545437,12.322727272727272,0.30822727272727274,News & Portals,58.6078771364875,Poland,East Europe,10.43,1
businesstraveller.com,48294.33628318584,2301.8318584070803,5.471415929203545,84.70185840707963,96.76292035398224,1.538495575221239,15.017699115044248,0.5550442477876106,Travel,0.1238543472875898,United Kingdom,West Europe,11.98,3
hinchaamarillo.com,48290.32513661201,3946.357923497268,8.637978142076504,81.19008196721313,94.82674863387967,1.69385245901639,35.69398907103825,0.9218579234972678,Sports,7.629427792915531,Ecuador,South America,53.27,4
skijumping.pl,48177.63106796116,634.747572815534,1.4326213592233004,59.717912621359226,70.79349514563107,1.155242718446603,6.8543689320388355,0.7053398058252426,Sports,7.629427792915531,Poland,East Europe,10.43,3
laprensagrafica.com,48087.891891891886,307.91891891891885,3.2570270270270267,58.42810810810811,20.97405405405405,1.7313513513513514,2.0270270270270268,0.4991891891891891,News & Portals,58.6078771364875,El Salvador,South America,53.27,2
pop.games,47971.33333333334,251.0,0.7342857142857142,62.694285714285705,78.94047619047619,1.667142857142857,2.6666666666666665,1.1947619047619047,Tech & Gaming,1.9816695566014368,United States,North America,8.32,3
cinepremiere.com.mx,47904.39071038251,6780.284153005465,19.49762295081969,84.05510928961748,97.16663934426225,1.5822131147540943,19.530054644808747,0.29983606557377057,Movies & Television,3.5670052018825857,Mexico,South America,53.27,4
tijolaco.net,47841.45081967213,8918.691256830602,19.51784153005466,86.15363387978144,98.32185792349728,1.5905464480874285,42.57377049180328,0.5733879781420766,Community & Culture,6.613822145157296,Brazil,South America,53.27,4
eurogamer.es,47771.27049180328,7317.568306010929,15.89628415300548,80.56901639344267,97.7879508196722,1.7069398907103772,24.65846994535519,0.35325136612021835,Tech & Gaming,1.9816695566014368,Spain,West Europe,11.98,3
rd1.com.br,47707.514285714286,17925.282142857144,23.26028571428572,52.613321428571396,64.44517857142853,1.0232142857142863,33.64642857142857,0.1191785714285714,Glamour,4.756006935843448,Brazil,South America,53.27,4
techbang.com,47707.462962962956,5370.046296296297,13.142129629629636,81.42958333333334,97.6336574074074,1.8544444444444448,17.837962962962962,0.2822685185185185,Tech & Gaming,1.9816695566014368,Taiwan,Asia,13.09,3
poezdato.net,47620.13934426229,3528.5737704918038,5.179836065573771,71.59653005464479,83.96814207650269,1.381666666666665,30.20491803278689,0.6760928961748636,Travel,0.1238543472875898,Ukraine,East Europe,10.43,3
acordesweb.com,47599.83333333334,1107.0,2.1166666666666667,91.245,70.87166666666667,1.528333333333333,9.666666666666666,0.6816666666666666,Music & Radio,5.622987366856576,Argentina,South America,53.27,4
memedroid.com,47505.577777777784,4391.3365079365085,9.471047619047617,68.5423492063492,93.9866666666667,1.6761904761904756,36.907936507936505,0.8825396825396831,Community & Culture,6.613822145157296,United States,North America,8.32,3
eldiariodechihuahua.mx,47273.92607003891,555.5369649805448,2.2862645914396884,40.48665369649806,35.77809338521401,0.902140077821012,4.4046692607003886,0.3494552529182879,News & Portals,58.6078771364875,Mexico,South America,53.27,2
elperiscopio.cl,47206.9649122807,8916.035087719298,14.746210526315789,89.03508771929825,99.24228070175434,1.5202807017543842,116.7894736842105,1.5837192982456139,News & Portals,58.6078771364875,Chile,South America,53.27,2
febrayer.com,47053.94708994709,372.83068783068796,1.0084126984126989,90.53259259259261,97.8760846560846,1.6153968253968247,2.4603174603174605,0.8049206349206349,News & Portals,58.6078771364875,Morocco,Africa,1.1,1
revoluciontrespuntocero.mx,46987.01351351351,5130.871621621622,13.996013513513512,85.38310810810809,98.1572297297297,1.5635135135135148,57.46621621621622,1.0740540540540546,News & Portals,58.6078771364875,Mexico,South America,53.27,2
akhbarona.com,46865.0,4.0,0.008,60.0,60.0,1.042,0.0,0.0,News & Portals,58.6078771364875,Morocco,Africa,1.1,1
y8.com,46843.16666666666,1144.0,17.381666666666664,61.47916666666666,61.40916666666666,0.65,20.416666666666668,0.37666666666666665,Tech & Gaming,1.9816695566014368,Vietnam,Asia,13.09,3
lapatria.com,46709.12576687116,3993.8282208588957,9.785122699386498,88.76647239263811,96.57628834355828,1.767361963190179,29.561349693251532,0.6132822085889564,News & Portals,58.6078771364875,Colombia,South America,53.27,2
futbol.com.uy,46679.24653739613,3847.9002770083107,8.34972299168975,82.41072022160665,95.65703601108036,1.775512465373962,24.06371191135734,0.5386149584487535,Sports,7.629427792915531,Uruguay,South America,53.27,4
justcnw.com,46345.679452054785,1098.268493150685,5.496794520547946,68.72471232876714,95.26454794520548,1.8264657534246576,0.6520547945205479,0.06035616438356164,Education & Careers,2.4275452068367596,Japan,Asia,13.09,3
frasesparawhats.com.br,46326.16285714286,3882.3314285714287,5.673542857142852,54.48354285714289,69.1718571428571,1.212885714285715,19.89142857142857,0.30008571428571457,Community & Culture,6.613822145157296,Brazil,South America,53.27,4
tiempo.hn,46251.18965517241,9147.735632183907,20.64224137931035,91.58620689655173,95.35545977011496,1.7009770114942533,77.9080459770115,0.9477586206896548,News & Portals,58.6078771364875,Honduras,South America,53.27,2
cuarteldelmetal.com,46143.44736842105,5970.940789473684,12.847434210526322,81.47671052631581,94.56730263157893,1.475000000000002,27.703947368421048,0.5013815789473685,News & Portals,58.6078771364875,Mexico,South America,53.27,2
kibice.net,46118.562841530045,802.8142076502733,1.5481147540983602,79.52581967213109,94.95336065573768,1.57437158469945,4.412568306010929,0.6371584699453551,Sports,7.629427792915531,Poland,East Europe,10.43,3
cokitos.com,46091.68595041322,1527.922865013774,2.8871074380165296,59.43881542699727,73.41548209366387,1.3578787878787866,13.126721763085401,0.6312121212121216,Casual Games,0.6440426058954669,Mexico,South America,53.27,4
fimdalinha.com.br,46059.428571428565,24.4,0.058285714285714274,76.14857142857143,69.54685714285715,1.2814285714285714,0.6285714285714286,1.4668571428571429,News & Portals,58.6078771364875,Brazil,South America,53.27,2
tygodnikpodhalanski.pl,46017.186770428016,1009.136186770428,2.5505447470817115,83.04143968871597,98.28607003891048,1.7112840466926065,10.704280155642023,0.9892607003891052,News & Portals,58.6078771364875,Poland,East Europe,10.43,1
correomagico.com,45809.50750750751,1558.6216216216214,3.5959459459459464,79.08063063063061,94.86336336336329,1.6835435435435415,15.588588588588589,1.012222222222222,Community & Culture,6.613822145157296,Argentina,South America,53.27,4
extra.ec,45685.19704433498,5004.788177339901,11.726206896551723,67.37896551724135,74.44709359605916,1.40704433497537,29.147783251231534,0.4004433497536948,News & Portals,58.6078771364875,Ecuador,South America,53.27,2
excelsior.com.mx,45683.3,2741.2833333333333,12.465000000000002,72.40566666666666,76.60116666666667,1.2551666666666668,23.11666666666667,0.38549999999999984,News & Portals,58.6078771364875,Mexico,South America,53.27,2
ladiscusion.cl,45620.97245179064,3798.7741046831957,7.5931955922864995,79.86699724517909,91.04666666666664,1.4556198347107403,26.134986225895318,0.6880991735537187,News & Portals,58.6078771364875,Chile,South America,53.27,2
poresto.net,45418.146131805166,3469.469914040115,6.526017191977076,68.13762177650428,75.88183381088825,1.3142120343839532,27.873925501432662,0.8340974212034384,News & Portals,58.6078771364875,Mexico,South America,53.27,2
ibahia.com,45330.80128205128,12961.368589743592,30.840641025641045,75.05461538461542,97.07692307692301,1.8302884615384605,46.926282051282044,0.2642307692307693,News & Portals,58.6078771364875,Brazil,South America,53.27,2
acidadeon.com,45310.304964539006,2395.4964539007087,1.3496453900709218,19.87531914893617,27.56191489361701,0.4328368794326241,14.368794326241135,0.13439716312056738,News & Portals,58.6078771364875,Brazil,South America,53.27,2
milejemplos.com,45106.94520547945,3972.328767123288,9.235342465753428,74.02720547945212,94.58876712328771,1.6840273972602708,34.410958904109584,0.8284109589041093,B-to-B,1.5110230369085955,Colombia,South America,53.27,4
resourcepack.net,44861.91666666666,10795.619565217392,13.66188405797101,45.18094202898551,67.32271739130432,1.1776449275362326,5.257246376811594,0.041340579710144924,Tech & Gaming,1.9816695566014368,Spain,West Europe,11.98,3
alofokemusic.net,44839.8622754491,259.07185628742513,0.3267065868263473,22.627904191616768,22.64922155688623,0.6418562874251496,2.179640718562874,0.2858682634730539,Music & Radio,5.622987366856576,Dominican Republic,South America,53.27,4
adshort.biz,44828.90909090909,612.2727272727273,1.2618181818181815,72.13727272727273,60.1390909090909,1.8745454545454543,0.8181818181818182,0.08454545454545455,Money & Investing,1.189001733960862,United States,North America,8.32,3
grandepremio.com.br,44663.422222222216,1311.0666666666666,1.8928888888888888,51.99911111111112,65.98711111111112,1.0319999999999998,4.688888888888889,0.17666666666666667,Autos,0.07431260837255388,Brazil,South America,53.27,4
ucrazy.ru,44305.0,0.4615384615384616,0.0023076923076923075,30.76923076923077,24.35923076923077,0.4615384615384616,0.0,0.0,Leisure,0.4706465196928412,Russia,East Europe,10.43,3
definiciona.com,44162.457142857136,2215.38,6.406685714285718,63.15514285714284,82.62599999999993,1.488171428571429,8.977142857142857,0.3407428571428569,Education & Careers,2.4275452068367596,Mexico,South America,53.27,4
ensenada.net,44133.51366120219,3363.77868852459,9.057295081967208,83.28434426229511,97.48781420765032,1.6443989071038252,10.210382513661203,0.3883060109289616,News & Portals,58.6078771364875,Mexico,South America,53.27,2
tvprime.com.br,44006.4414893617,8049.457446808509,13.064468085106382,43.19313829787232,68.0993617021276,1.28372340425532,46.61702127659574,0.3682978723404254,Movies & Television,3.5670052018825857,Brazil,South America,53.27,4
eotimedopovo.com.br,43390.36217948718,2163.926282051282,4.822339743589742,85.09512820512812,94.06391025641021,1.5807051282051274,6.102564102564102,0.2718269230769231,News & Portals,58.6078771364875,Brazil,South America,53.27,2
gnewsline.com,43372.64383561644,37510.304794520554,42.42880136986299,65.28243150684929,77.85332191780823,1.4697260273972597,1.6369863013698631,0.040924657534246574,News & Portals,58.6078771364875,United States,North America,8.32,1
exafm.com,43365.86842105263,12380.921052631576,23.34473684210526,67.5815789473684,84.02980263157895,1.35171052631579,68.60526315789474,0.5371710526315787,Music & Radio,5.622987366856576,Mexico,South America,53.27,4
publimetro.co,43353.65818181818,2544.454545454545,5.41549090909091,80.89349090909089,88.62174545454545,1.6953454545454534,16.494545454545456,0.7205818181818179,News & Portals,58.6078771364875,Colombia,South America,53.27,2
gfm.com.br,43247.48907103825,1185.139344262295,2.975628415300548,59.15677595628414,86.07510928961744,2.1818306010928947,0.2295081967213115,0.03478142076502731,News & Portals,58.6078771364875,Brazil,South America,53.27,2
hsbnoticias.com,43220.47540983607,2239.707650273224,3.6378142076502717,88.65081967213104,91.43502732240444,1.7376502732240438,27.19125683060109,0.4884426229508199,News & Portals,58.6078771364875,Colombia,South America,53.27,2
csid.ro,43089.575539568345,71.45323741007195,3.127194244604316,37.834172661870525,47.96892086330936,0.7657553956834532,0.2446043165467626,0.22532374100719424,Health & Wellness,2.0807530344315084,Romania,East Europe,10.43,3
ilacweb.com,42960.862745098035,242.41830065359483,0.1440522875816994,25.67777777777778,28.799934640522885,0.5100653594771243,1.326797385620915,0.07215686274509803,Health & Wellness,2.0807530344315084,Turkey,West Europe,11.98,3
parallaximag.gr,42865.09032258065,922.3225806451613,1.6234838709677422,36.29948387096773,42.09387096774193,0.6441290322580645,5.851612903225807,0.2659354838709677,Community & Culture,6.613822145157296,Greece,East Europe,10.43,3
santamartaaldia.co,42708.9128440367,2155.1605504587155,6.080825688073393,93.5764220183486,95.20825688073394,1.6045871559632991,17.25229357798165,0.8545871559633027,News & Portals,58.6078771364875,Colombia,South America,53.27,2
gruposdezap.com,42677.26470588235,660.8529411764706,1.3970588235294117,54.52794117647058,78.07441176470586,1.6726470588235298,2.0,0.3391176470588235,Community & Culture,6.613822145157296,Brazil,South America,53.27,4
extra.com.co,42568.25878594248,1541.2907348242813,3.0261980830670927,92.47367412140578,93.5684345047924,1.7773482428114993,17.738019169329075,1.3526198083067105,News & Portals,58.6078771364875,Colombia,South America,53.27,2
plangeneralcontable.com,42457.18571428571,6822.90857142857,17.657314285714282,80.67371428571434,97.79719999999998,1.8157142857142843,8.014285714285714,0.14377142857142852,B-to-B,1.5110230369085955,Spain,West Europe,11.98,3
conexioncapital.co,42413.2462006079,3403.200607902736,10.316474164133732,84.19194528875374,95.36428571428571,1.5466565349544037,16.316109422492403,0.4794224924012163,News & Portals,58.6078771364875,Colombia,South America,53.27,2
everyeye.it,42403.15384615384,2195.3846153846152,7.763076923076923,77.88923076923079,87.6123076923077,1.299230769230769,13.538461538461537,0.26,Tech & Gaming,1.9816695566014368,Italy,West Europe,11.98,3
cdf.cl,42268.73469387755,8788.285714285714,19.066326530612248,86.7704081632653,97.59755102040813,1.4532653061224488,61.14285714285714,0.7499999999999999,Sports,7.629427792915531,Chile,South America,53.27,4
e-sante.fr,42192.30578512397,19652.421487603307,43.6195041322314,74.72239669421491,89.33735537190084,1.4994214876033054,103.57851239669421,0.4837190082644631,Health & Wellness,2.0807530344315084,France,West Europe,11.98,3
cliphash.com,42160.08666666667,1749.6466666666668,2.812333333333332,59.87900000000001,69.34020000000001,1.939266666666667,0.02666666666666667,0.0088,Shopping,0.14862521674510776,United States,North America,8.32,3
